Material_x,Cast_code,Stress,Temp,Frac,Elong,RA,C,Cr,Co,Al,Ti,Mo,W,Nb,Fe,B,V,Ni,Si,Mn,Cu,S,P,N,NbTa
32,221,69.304790701772,844.494363651565,187.797229429869,14.8463086410266,22.818472804642,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,69.2834814425403,849.096229111859,186.640727477226,15.0829884601783,23.1218331274287,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,69.022491270146,847.041372714219,188.045251070683,14.8410150714858,22.9435430208799,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,69.4388506662223,852.589176728912,183.521530921995,15.087334685013,23.2406166137428,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,69.0011599563658,850.257147747608,188.088505020186,15.1675836836727,23.1405137370531,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,69.0822289640833,856.546723108286,183.715859266671,14.8109364744106,22.3854124349866,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,69.0888835846043,849.258474578742,189.261707895601,15.1270037071815,23.1027215360858,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,68.7919296930907,844.570451922816,187.126279712388,14.7317399408291,22.5567676391478,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,67.9674626487144,855.96852199381,189.445377402021,14.9440208460473,23.0100691167811,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,68.8401368012583,854.743135682103,185.358984335397,14.8375812800398,22.6459874404391,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,68.6862642874902,850.951295102844,188.433675890795,15.0482277688143,22.7936936062465,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,67.1078402847808,870.776354321355,190.20215781911,15.077798853343,22.7677505506348,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,68.273768455043,850.014703471255,188.949927630813,14.923341976305,22.8175181384288,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,68.5750463141093,861.399495007257,186.575711604615,15.399919167052,23.3653857312066,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,67.9340504132063,856.940622668755,190.440140787423,14.9781101812171,22.8191031723328,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,69.7812632636546,835.552622459132,187.867284212709,15.0483374284024,22.8569024316065,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,69.7415554514661,850.385189797822,186.875316647354,15.1384728738106,23.1594349391323,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,69.5587074026221,847.933572705417,181.938831158177,14.7718646843231,23.0266334361294,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,68.2528693214634,854.81177450152,186.292236300944,14.8014473432781,23.0130474651597,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,68.4912457553886,845.663811516946,188.783638477431,14.9040433823677,22.5370015808065,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,69.2034849938529,857.012780979047,186.219676170504,15.1107941833967,23.2461217396893,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,68.3772897111062,852.039825487473,187.106460161257,14.8076642557085,22.810499238332,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,68.8419645180689,853.68921987885,186.215122693121,14.9361149883068,23.0165291209947,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,67.926220010559,856.113900262736,188.017651320825,14.7645357239155,22.7321667695861,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,68.1377226843932,858.498891450017,189.913370340884,15.2389182505754,23.1211548063091,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,69.5299248071007,853.578543726256,186.045689071363,15.2927389291133,23.269648336871,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,68.7418320304411,853.919193856351,187.5217547137,15.2895306924561,23.2260498631912,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,69.8282598903735,836.974691043508,187.614878326034,15.0536767642008,23.0463598780903,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,69.7534376072918,849.045368807,183.514101260236,15.0312477453452,23.0847380200034,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,68.3085149537521,852.745086201551,188.241859100867,14.969181196581,22.8600553144018,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,69.210143374589,842.793544847693,186.505127724482,14.8791881324909,22.5914698755916,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,68.6796126218128,847.098067977847,188.404373230268,15.1091581299958,22.8394770907639,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,69.098306738984,849.491074980077,186.407756961789,15.1472503439563,23.2160515489625,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,69.5503412991748,850.851977089504,184.5065358913,15.0448090453199,23.0929980502088,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,68.7529579639488,850.36446607174,185.105549917746,14.8694584383283,22.6208290449251,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,69.3925719166376,844.467375572808,190.371144276749,15.3553867315132,23.4172346764538,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,67.9352002842394,860.696723946946,187.067381978036,15.1255692104485,22.9441964528824,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,68.3710453218819,858.18026615494,190.31018332501,15.2825911193508,23.1328871586109,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,69.5485122503785,843.005746529795,184.594184929525,14.9154272256525,22.9172623911342,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,68.9711978413611,844.794641574198,188.712710723237,14.7542276634094,22.6969127533419,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,69.9100914042447,842.365967546733,182.271868652548,14.969778732993,23.4185615801894,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,70.1784151319631,843.133011923272,185.165862677336,15.0241134166851,23.2629442324952,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,69.3795598437881,841.342778572328,187.23349902297,14.9049115576144,23.0173359727761,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,69.6844631938597,848.44552600058,184.560727702371,15.0867613562823,23.0857011271808,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,68.4153124100333,857.138601654207,187.602035505738,14.8732076882426,22.5795981361246,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,68.084989846089,862.161906420171,188.894144914858,15.0810385916177,23.1722229806725,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,70.2716075236052,849.145353423341,184.698190755553,15.2071527331048,23.3004796766415,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,68.8951913406161,846.673321873116,187.482440130462,14.965089168982,23.150569662849,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,68.8778218107715,852.005741287135,186.90978866172,15.0462869829668,23.0563560379275,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,68.7206638855082,846.371264473043,190.827343320845,15.0238404229937,23.13215508367,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,69.2918206775493,846.005565247503,187.413643414066,14.992087638579,22.8309540105317,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,69.3184474389214,845.061940620084,185.528581174068,14.9987403309217,22.9270453345912,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,69.2474632668991,857.034012209819,186.566237025025,15.1553655346809,23.1061064891688,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,66.9275858551134,868.091932494245,188.503108493076,14.9158376553934,22.8103439638793,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,68.1501839695308,860.126788834301,186.435038133547,15.029081045628,23.1948230662617,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,67.7065597481666,871.964145029281,182.303900304908,14.9532771246025,22.9350238823658,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,69.6338632218047,854.0747335706,182.988236810354,15.1264227861071,23.2288889942125,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,68.3089623043992,853.075475475001,189.482069475263,15.0011906554219,23.0991970097439,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,69.3713355550919,840.597721049809,185.463587800843,14.721469651155,22.6376691678125,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,68.6000417763702,859.792795654455,185.294504228043,14.955797595178,23.2171198238814,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,68.6297905189735,857.322058731246,184.075646865079,15.0607371175221,22.9581158755665,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,68.6784444052488,852.952626148719,185.896183743314,15.0418937730477,23.1850623732326,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,68.9949295142693,851.998501384553,185.521969605327,15.2733566278928,23.250072797235,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,69.4200551667613,837.156294749561,186.561049612141,14.7630978498222,22.7792016725404,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,70.4203680467539,831.453760405281,185.23711279889,14.836842488418,22.92019059197,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,68.8673733154259,855.414148336103,188.987713825978,15.3046287574447,23.1519338230421,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,69.4831030359557,838.729553666019,186.381565502871,14.8033659297342,22.7143695107419,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,68.8902248109578,846.692780437595,187.391346830437,14.893540531114,23.0182108280762,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,69.221667840467,844.575775650682,187.222415581797,14.9974760318892,22.9859694857445,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,69.8979903615908,838.784654124713,185.80042654105,14.957411155515,23.1468537966718,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,69.0425476179356,851.56040981971,187.228562651219,14.8851473002116,23.0488585309763,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,68.547746997013,852.135715105567,187.817808503081,15.1792427752683,23.4606735701483,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,68.2668043899572,858.859208009345,185.733113838113,14.791433773203,22.8465885131501,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,68.5018040161409,850.313893129923,187.645323746352,15.2134648588353,23.2444906885373,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,68.9395202672661,846.658963210799,186.440151637784,14.7648946753998,22.7906227265371,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,69.4013118517497,846.213652779365,187.107171208149,14.9551933511748,23.0272187366763,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,70.4560418782432,834.104590026169,185.914329037484,15.0703224245685,23.2988087387798,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,68.1580138616096,855.876962965107,188.995698286864,14.7904247179239,22.5823155450703,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,68.2217686637867,857.52449342742,186.904281514642,14.892732052444,22.6105282610213,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,68.8490572805936,842.807858409112,188.334220392431,14.9035588331615,22.5753387014444,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,69.3617935914138,853.573480948643,183.436546061514,15.0020526526587,22.7065575282823,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,69.1986306259909,853.157854138153,187.165765361107,15.0951627445976,23.1445627456917,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,68.6074840225161,844.240905970202,188.733411916557,14.6907673954571,22.429301890765,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,68.9477836250013,844.012543692637,185.898232533914,14.7558276240759,22.7205227963115,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,69.7484292102634,844.660569396665,183.693887518084,14.8979706558492,23.084955294636,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,68.8665928560663,849.564191686168,188.156934261608,14.9493740343246,22.9257456209818,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,69.0112712416404,841.347737001446,188.946384374427,14.7973352425822,22.9197351975175,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,67.5701467221906,860.636926885306,190.064692446876,15.0478355739658,22.8265942656479,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,69.3309856601854,844.771906945664,184.413012064551,14.9668990183498,23.222093256992,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,69.5464436857682,847.194607392467,183.868971290998,14.9761920379684,23.0214338452644,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,68.512336108889,850.906012849432,188.361232553963,14.8718211474309,22.7980843754629,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,68.9915936685347,848.017164283555,186.542261951638,15.0168959030465,22.8302658487654,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,68.8364183840597,845.136191914718,187.62507568718,14.8991778686854,22.6423611498813,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,69.3683380530099,847.929198209019,188.193415704675,15.2523648300875,23.2020804871255,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,69.0515949893664,841.776120102647,188.62191599641,14.7821091995126,22.6155133883569,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,70.0917535141742,840.031111945119,182.898497955483,14.9981907624578,23.2255350235955,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,70.1778797551141,836.600118917996,184.459894781319,15.0501427685651,23.109354959382,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,69.0637236372729,855.391538245137,185.488293861699,14.9890442231039,23.0459031222128,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,68.5948818552196,848.910064895131,187.010427916322,14.908254147094,22.8952625295696,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,69.4950609842928,851.317823151872,183.729269874777,15.0943359428407,23.1913913106272,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,69.3188653366415,846.230540821329,187.337242054561,14.9418474089771,22.9066273122074,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,68.316128609905,855.618447495991,187.350308964185,14.9176335577891,22.7233921811953,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,68.4648595530675,854.916185387999,189.113832977721,15.1061865436919,23.0178393080518,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,69.4053152885274,848.451808395509,188.229756479062,15.0742783265175,22.9490486080778,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,67.6543433000226,868.483997457834,186.591107440492,15.0247263759744,22.8905790618689,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,68.9304427037173,848.157304110066,185.695964260233,14.8820763977463,22.7867492480353,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,69.5963585444099,841.457825582497,187.38061674845,15.0660399880928,23.2592206330149,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,68.8249758693799,850.731610696982,187.460493092456,15.0272709515432,23.5093823291825,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,68.8166316309366,852.408818106339,186.648030822379,14.821676643691,22.6473176570456,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,67.462447229573,866.524739852891,186.16031010966,14.9523817408093,22.8637300895952,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,68.0118377606764,861.993983646638,186.454063458761,14.8743566978407,22.5825754988386,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,20.0660904480309,1103.68050790464,121.05040970947,10.9613771660525,35.7338702885635,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,20.2128668534561,1090.13965826629,122.972197989883,10.9197424160787,36.1833097614322,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,20.1126013759227,1095.65134240456,122.423243141577,10.917136971571,35.9271235403188,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,19.9474874154881,1105.93859285009,123.767015999432,11.0186841180168,35.951036771822,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,19.9810687975332,1100.00561932173,124.531116673998,11.108413630991,35.9722790585635,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,19.8650862859192,1107.31142560537,125.095273291058,11.0555680562632,36.0238011945248,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,19.8234348728776,1112.08681362594,121.64786152826,10.7697214578886,35.4164917871086,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,19.5172741951257,1114.52832329629,124.691645785591,10.9071086239809,35.2634505574501,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,20.0829048292454,1110.67566066756,122.386483154097,11.001817182316,36.3031971603642,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,19.9021677269696,1110.28414898861,122.227748939211,10.9521036666956,35.8403817465158,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,19.7700163452253,1107.63163271412,124.203826234463,11.0303378127107,36.1546334337308,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,19.742402509955,1114.91067656415,124.600884052393,10.9763764074366,35.7413285247876,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,19.7876733446167,1112.15060428546,124.834981258815,11.1067193319367,35.8581057301593,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,19.8860258540054,1100.18551055333,123.178408241108,10.8682904782642,35.2157378708016,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
