Material_x,Cast_code,Temp,PS02,UTS,Elong,RofA,C,Cr,Co,Al,Ti,Mo,W,Nb,Fe,B,V,Ni,Si,Mn,Cu,S,P,N,NbTa
7,45,540.246085060641,164.537754080201,492.518000384271,39.0525431466005,60.6013215918218,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,549.683132173127,162.557438852478,481.519845524133,39.5218501013149,60.5690718135556,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,551.044161842276,161.370666541209,481.955880847005,39.4493042280701,60.3608808269309,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,547.483055872219,162.962266427286,489.389972043607,38.4285554315045,58.9901749457562,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,547.427785314184,162.741031976814,483.916143007742,39.5701206231135,60.9002919894829,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,558.466639618676,159.58226740189,480.074794285853,38.7933775672212,59.4306421163963,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,551.003068097488,161.503581851002,483.75852564106,39.0627841892517,60.1794653413672,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,550.470030260425,161.306996645161,482.089062303196,39.7106537765847,61.3474808390713,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,549.00184792514,162.222564859763,483.632592608169,39.3574306405729,60.4057636348282,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,545.133802618863,163.503717394877,486.778495577927,39.1648029705557,60.1707935992595,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,548.756315978213,162.263450144282,484.018805598858,39.3547998332611,60.745932673954,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,550.271266902755,162.0507902241,480.982755980132,39.4580268978291,60.51613442679,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,543.346728489326,164.330494978217,488.004174800212,39.0065394078937,60.1002111582156,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,558.275158894707,159.713783769586,478.89869497019,39.3329060509539,60.2513391523279,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,552.697817024794,161.790137926345,481.577113576518,39.229281805646,60.367008878898,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,544.339585448756,163.367667320404,488.730951612913,38.9863147130962,60.3087293549875,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,551.875685190918,162.027927446325,483.983098642331,38.775923730198,59.5377085959172,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,548.470691769336,163.146431327975,484.439940750099,39.2244087210292,60.4852390857121,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,550.023980365354,161.687886867411,482.316700992468,39.3865774030859,60.4481415519115,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,545.264245162943,163.749568561123,490.828612111405,38.4581881555347,59.3408260800771,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,550.08514788947,162.527319231724,485.674796849509,38.8563486803783,59.7383991296256,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,549.436272965205,162.283243407499,486.866446064859,38.8740840582724,59.9707809742802,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,547.817685424043,161.887737657904,482.205242806794,39.8876072625923,61.4645919007607,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,546.534568943813,162.829816715521,488.832664742267,38.8183250519425,59.7478617064073,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,542.421769207086,164.069617657519,487.803580947953,39.5635730174363,61.095301045394,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,544.344427243934,163.726076576861,487.934221495317,39.1693501952702,60.0985505296403,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,545.542503262051,163.276472451132,491.813964542001,38.3351149532066,59.1746445703942,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,555.007698301417,161.084710911542,479.571688342556,39.2462322032396,60.2379101330235,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,553.637508548454,161.226801379566,482.720326905836,38.8567100540677,59.6886808087593,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,551.675735093888,161.330114326182,480.615516965764,39.7052069551217,61.1494783062789,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,542.857333133138,164.405670194335,491.276976798487,38.6362252087938,59.5384533489434,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,547.605886134401,162.054751135946,485.370409978754,39.2923438668724,60.5730028292076,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,553.705290053728,160.678198252371,480.066946246661,39.4346401021799,60.6561982828693,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,546.600511287983,163.499617257937,485.265622666266,39.2572679465293,60.4730376185911,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,556.329049305619,160.013310420068,480.553297521014,39.0960486029306,60.0357802422436,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,550.742504539334,161.835349735234,482.292453744033,39.3391443928872,60.5281964981585,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,544.149163963246,163.85317218163,490.833984997087,38.6523956550649,59.4827832512449,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,547.683136951997,162.843796739042,486.108799554831,38.9685626656589,60.0479737286052,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,542.807391423837,163.592986426223,494.623329800261,38.2993061810643,59.2698518294162,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,556.534502237776,160.320867695664,482.278732438238,38.6949789023023,59.3872618393105,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,556.482928618733,159.668659999007,480.626918004215,39.2151287981477,60.1074499176796,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,544.299726932536,164.738537249692,486.668278975584,39.0445933029068,59.9925605615606,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,554.855504997416,160.388071080558,485.701496015362,38.3534803886886,58.8035455846594,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,544.484584673299,163.895660325565,490.023677182252,38.8688157671464,60.1375255032123,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,555.396902551063,160.48234669495,479.472585966822,39.2987459970201,60.2020137831145,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,550.512345148115,162.106303430439,483.684792065414,39.1596618981399,60.1514475073128,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,553.891753655344,160.673686054211,478.208348806526,39.8107954346315,61.1272176820061,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,547.275769370234,162.739035068741,484.147678603975,39.3904465834515,60.6122083646425,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,539.23561015196,165.226301798965,492.614438027652,38.9720221165868,60.2935807524284,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,553.608855753265,161.039477608233,478.251099078638,39.7088895916815,60.9324506619302,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,550.631373716832,161.725955231283,480.867377900983,39.7126573154275,61.1511730722064,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,551.565042044068,162.504047838851,480.104563185992,39.5794814830607,60.8245584745577,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,552.286648296835,161.316157945548,487.52192546563,38.297826289414,58.7122878676042,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,544.688567897362,163.917326662483,488.738646767823,38.9430358658857,60.3057541056098,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,550.09979661297,161.96831445327,486.738189173082,38.5854154054398,59.0763769423599,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,553.605695755052,161.124347170452,484.094008504953,38.7730342058899,59.4677512936181,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,548.133411573472,162.619296323854,487.793395730925,38.9055745601312,60.1216757420655,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,536.381485002462,166.028811244732,494.765530994182,38.8928275610883,60.4861655146879,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,556.549264964805,159.832833458231,479.113662731163,39.287759842343,60.3876666709233,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,550.333124730452,161.31048927627,485.128251798307,39.0136611595758,59.8492790754619,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,547.358780675753,162.305624612759,489.513118117359,38.7536448573814,59.9915048704815,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,548.109119797535,162.7724974365,481.714194790284,39.6620972466959,60.9406094588862,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,552.322356765282,161.041654235784,484.860780919555,38.9244807309599,59.822095919915,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,544.965883413523,163.767585034602,486.877836148578,39.2154300395922,60.6227256528781,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,555.094942877454,160.533450723874,484.005419842075,38.5403534977838,59.1588328111377,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,558.770648024871,159.164751095455,478.458195714252,39.3555628797197,60.565813567319,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,553.876548260694,160.43624840964,478.50051826793,39.7568983655721,61.0027922924571,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,559.709213105303,158.929566844619,477.167579763915,39.4604549004396,60.5318980340708,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,554.899748689517,160.409501540594,484.286269352476,38.6605478491396,59.3162404167044,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,544.078735891889,162.966500461711,491.471939457146,38.8602978165083,60.0644253412504,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,543.985443504811,163.624806771257,488.534718594942,39.074991083446,60.3311924323235,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,555.738480712508,160.185759640048,480.448611499059,39.032716080706,59.8216007122198,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,550.611381658776,161.607390842469,484.744052417046,39.0953986094326,60.1423835352377,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,559.187155489608,159.311314904898,479.346674827678,39.0923350221626,60.0741647977825,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,550.366043625477,161.29644344201,486.75564063859,38.6815741348925,59.6076327501127,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,557.358654091688,159.886628275286,479.142026831489,39.0703840033278,59.7713958279533,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,554.667732999538,161.309340342923,481.473022484563,38.9717330992574,59.8293299310539,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,544.833277346164,163.725428584075,495.578670144871,37.7005152198546,58.0960303016996,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,540.816467152481,165.080629104163,492.684196065485,38.5975062328509,59.7467025076296,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,550.897160758015,162.147194840066,479.380416250377,39.7841504845208,60.8707710138345,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,557.529194556137,160.495372097736,478.385217788088,39.2063017635771,59.9525636899157,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,542.407738016474,163.861754718588,491.730125068916,38.6896454149836,59.7787833251479,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,548.304332390881,161.988982868307,486.532358477779,39.1532307071031,60.4048996585943,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,548.076400297913,162.430380096372,488.285255996195,38.7265197781785,59.6591341345022,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,558.857890720977,159.511314493872,479.14359434028,39.0382726244968,59.8575460739238,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,555.060423388645,160.724158990425,480.91725595486,39.1631466071032,60.3230509767272,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,557.870507982478,159.833154663962,478.761593658074,39.1441717803208,59.9531428534282,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,548.521992810682,161.956818543632,487.462794377773,38.8987809249138,59.9386253511906,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,560.735765615672,159.188333919747,476.188639890014,39.1152357065775,59.797093968365,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,546.629653258166,162.906810496606,491.97823959803,38.198185460423,58.9211328077551,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,551.500041721705,160.818956443465,483.270756603601,39.2152013825924,60.42920809891,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,549.307076628539,161.814329966224,481.817114687983,39.6774989378052,61.2647563497017,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,547.28386921302,163.163115817205,491.086194656542,38.1954899761223,58.656396100548,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,557.385600038812,159.611638579263,484.267640628518,38.4932404520735,59.0453054776697,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,550.576911363689,161.702263783133,484.813533104163,38.9747860756497,59.7499203165642,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,557.408555917691,159.942992446746,481.791358213069,38.8140875435845,59.5861278221905,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,556.979959463079,160.355092850052,477.561244224352,39.4838305590353,60.4664049368075,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,546.284513374103,163.534860139036,485.047698623966,39.2232982891498,60.3277280547454,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,542.694020322373,163.709353172773,493.31926862597,38.4973086152413,59.5287063295871,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,545.707747377316,163.538202139753,484.843203742978,39.3271446701542,60.5333094352646,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,548.626006746023,162.156368627175,483.502249203582,39.4138394093267,60.5515234761548,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,549.328335459434,161.581010805558,487.866657372144,38.5827379101739,59.3724405941475,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,550.133935060685,162.170186054659,484.248908363997,39.0913204118387,60.3517676092131,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,540.944555676825,164.329383496128,491.56132742269,39.0497255390011,60.4840060698622,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,549.195731902386,161.753070146723,486.462439460331,38.7513253566912,59.4884560471484,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,551.592833397069,161.043532043379,486.419682159341,38.5632209154142,59.0984174468461,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,555.836974535961,160.615484053326,477.560711836604,39.5769212983515,60.8025505291146,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,555.110622890156,160.625478441549,480.95051302542,39.1883992905313,59.8545518838609,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,555.094739508121,160.543924313622,480.663842809452,39.3691496329541,60.6654807469477,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,552.62919929812,161.380039994374,481.834838356476,39.255063919098,60.3279831742234,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,548.683280443555,163.295325060062,487.208002632807,38.5638173244386,59.2437210538983,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,545.427766191961,163.663280565997,490.626519452076,38.6669345442425,59.6098242205076,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,552.116937033823,161.539132841985,484.290029428764,38.9845273352706,60.1071233735831,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,551.351562042762,161.875268295089,485.402728528992,38.702188016371,59.5979787684445,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,555.369991145829,160.56136669018,480.119568339339,39.1097510640662,59.850108813566,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,544.365588539606,163.403063575326,492.662957610274,38.5280549380281,59.7835937736648,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,507.796815956919,163.145671497434,494.955749745384,42.1989643429393,59.9147774107554,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,504.061648232297,164.108790928261,501.394700992847,41.7196962948019,59.6842097978664,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,500.161262101742,166.608032654551,501.938312395442,42.0506730899564,60.2205083178495,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,498.768822305904,166.380116990292,499.842230158622,42.5010308203264,60.9233985165541,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,490.798220029478,169.077168536619,507.476632567122,42.2815556374777,60.5545416936658,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,494.036553205292,168.248683973976,506.590511605991,41.9977506358209,60.3421358302324,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,501.938884688382,165.574155485625,498.531033925848,42.1730949494544,59.9811724511368,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,489.446989512427,169.093378679272,512.021964134436,41.6383376794664,59.7902896113789,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,497.603358610893,167.448396336068,503.366334285587,41.7900046849474,59.6081297453711,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,496.560700727469,167.243763418849,504.51968022343,42.0164717980442,60.0254523510961,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,496.869150631915,166.43059211298,513.969009004584,40.4922243139319,58.042867039099,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,500.198242805698,165.191840435456,502.123885616156,42.0262202824478,60.1551977798688,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,507.145976313968,164.043576173421,494.61621763923,42.22493454283,59.923356805925,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,502.714160245761,165.442963018621,503.516895117838,41.2381584984329,58.7156941149924,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
